Local Time [hour]	OMEGA Normalized Pressure [%]	MCD Normalized Pressure [%]
15.261133	-10.189764	-3.991567
15.261507	-5.438338	-3.991712
15.261887	-9.802258	-3.991887
15.256393	-10.127416	-3.989402
15.256446	-9.747096	-3.989398
15.256986	-5.472887	-3.989426
15.257252	-10.096196	-3.989590
15.257626	-6.556657	-3.989752
15.258440	-5.314029	-3.990174
15.258813	-8.695506	-3.990357
15.259192	-8.924753	-3.990545
15.259565	-9.675756	-3.990687
15.259946	-9.305693	-3.990826
15.260320	-9.022573	-3.990962
15.260754	-5.705021	-3.991191
15.261126	-5.477359	-3.991328
15.261507	-8.719278	-3.991489
15.261940	-9.455590	-3.991651
15.256393	-9.879872	-3.989213
15.257252	-5.736300	-3.989428
15.257626	-10.121724	-3.989552
15.258060	-10.114709	-3.989805
15.258379	-6.499178	-3.989904
15.258813	-6.200571	-3.990094
15.259187	-9.494564	-3.990260
15.259565	-8.763971	-3.990411
15.259946	-4.620298	-3.990536
15.260372	-9.028419	-3.990782
15.260754	-5.131148	-3.990953
15.261126	-5.004159	-3.991079
15.261507	-9.071004	-3.991214
15.261880	-9.424481	-3.991391
15.256446	-9.355900	-3.989032
15.256980	-9.195871	-3.989155
15.257307	-9.491938	-3.989299
15.257626	-9.491988	-3.989393
15.258060	-9.903096	-3.989629
15.258379	-10.121482	-3.989712
15.258813	-10.415521	-3.989894
15.259187	-5.927531	-3.990097
15.259565	-9.151775	-3.990268
15.259939	-9.864713	-3.990417
15.260320	-9.668668	-3.990542
15.260693	-9.348785	-3.990697
15.261126	-9.944350	-3.990963
15.261507	-9.388081	-3.991074
15.261880	-10.561893	-3.991259
15.256386	-9.097321	-3.988917
15.256440	-9.953180	-3.988836
15.257032	-5.342124	-3.989000
15.257252	-6.432598	-3.989075
15.258060	-9.623865	-3.989412
15.258379	-9.759874	-3.989550
15.258813	-10.344752	-3.989792
15.259187	-9.403397	-3.989949
15.259565	-6.038080	-3.990134
15.259939	-10.571718	-3.990262
15.260372	-10.420188	-3.990450
15.260746	-6.312275	-3.990545
15.261126	-9.613106	-3.990746
15.261507	-9.976737	-3.990904
15.261933	-9.584724	-3.991113
15.256440	-10.518006	-3.988743
15.256440	-10.416568	-3.988702
15.256980	-10.277560	-3.988791
15.257246	-9.893978	-3.988981
15.257626	-10.073423	-3.989090
15.258053	-9.231133	-3.989264
15.258379	-9.831019	-3.989425
15.258806	-9.585327	-3.989652
15.259187	-9.549498	-3.989787
15.259565	-9.769178	-3.989927
15.259939	-9.927868	-3.990114
15.260372	-10.335138	-3.990302
15.260693	-6.226104	-3.990432
15.261126	-10.301141	-3.990645
15.261499	-9.916882	-3.990786
15.261933	-9.938924	-3.990950
15.256440	-9.289867	-3.988586
15.256980	-9.989814	-3.988659
15.257299	-10.080541	-3.988813
15.257626	-9.541971	-3.988935
15.258053	-10.407988	-3.989117
15.258432	-5.950092	-3.989295
15.258806	-9.425089	-3.989437
15.259187	-6.228992	-3.989638
15.259939	-9.604530	-3.989981
15.260746	-6.159767	-3.990333
15.261126	-11.499481	-3.990457
15.261499	-7.023767	-3.990652
15.261880	-10.223892	-3.990784
15.256440	-6.698863	-3.988364
15.256440	-6.817232	-3.988386
15.257246	-10.307856	-3.988624
15.257626	-10.108414	-3.988780
15.258053	-10.384810	-3.988949
15.258379	-9.790645	-3.989088
15.258806	-9.510369	-3.989273
15.259187	-9.440833	-3.989442
15.259560	-10.302338	-3.989599
15.259939	-9.523727	-3.989807
15.260366	-6.062273	-3.989977
15.260746	-6.274810	-3.990129
15.261126	-5.753270	-3.990340
15.261499	-9.531055	-3.990465
15.261933	-6.070051	-3.990601
15.256386	-9.721823	-3.988189
15.256440	-6.325658	-3.988177
15.257032	-10.017412	-3.988388
15.257246	-9.764146	-3.988446
15.257620	-5.588665	-3.988609
15.258053	-6.031722	-3.988730
15.258427	-9.877019	-3.988878
15.258806	-5.824385	-3.989028
15.259187	-10.664081	-3.989209
15.259560	-11.045301	-3.989412
15.259939	-10.821418	-3.989561
15.260366	-9.548259	-3.989787
15.260746	-9.943473	-3.989972
15.261120	-9.740745	-3.990110
15.261499	-10.163149	-3.990320
15.257299	-4.698123	-3.988285
15.257620	-9.312972	-3.988420
15.258053	-10.179214	-3.988543
15.258373	-10.318705	-3.988651
15.258806	-10.231152	-3.988760
15.259179	-6.803924	-3.988919
15.259560	-6.348064	-3.989141
15.259939	-6.962156	-3.989339
15.260746	-6.010808	-3.989807
15.261120	-9.464098	-3.989992
15.261499	-9.341872	-3.990139
15.261933	-9.917031	-3.990327
15.256440	-10.031964	-3.987855
15.257299	-8.839545	-3.988154
15.257673	-9.356344	-3.988224
15.258053	-9.803074	-3.988332
15.258373	-9.385035	-3.988405
15.258806	-9.415090	-3.988574
15.259179	-9.395655	-3.988685
15.259560	-10.144665	-3.988920
15.259933	-9.617728	-3.989097
15.260366	-6.053567	-3.989377
15.261120	-5.209497	-3.989831
15.261499	-10.637089	-3.989967
15.261926	-9.454890	-3.990171
15.256380	-6.740356	-3.987653
15.256973	-6.568249	-3.987916
15.257239	-5.755065	-3.987915
15.257620	-10.016078	-3.988025
15.258053	-9.872629	-3.988105
15.258427	-9.265299	-3.988198
15.258806	-10.083538	-3.988275
15.259179	-9.362228	-3.988451
15.259560	-9.759984	-3.988702
15.259933	-9.628902	-3.988904
15.260366	-5.325840	-3.989216
15.260739	-8.777070	-3.989446
15.261120	-9.692267	-3.989661
15.261873	-9.880855	-3.989970
15.256973	-9.201208	-3.987712
15.257293	-9.847917	-3.987789
15.257673	-9.224826	-3.987859
15.258373	-6.645407	-3.987997
15.258801	-9.054974	-3.988116
15.259179	-9.155434	-3.988211
15.259560	-10.022894	-3.988445
15.260312	-9.646030	-3.988921
15.260739	-9.527490	-3.989173
15.261120	-9.398014	-3.989383
15.261492	-9.415330	-3.989595
15.261926	-9.398834	-3.989804
15.256433	-9.949063	-3.987246
15.256433	-5.661480	-3.987209
15.256973	-9.149777	-3.987421
15.257239	-8.720933	-3.987526
15.257673	-9.775938	-3.987621
15.258427	-8.709576	-3.987835
15.258801	-9.414661	-3.987910
15.259179	-9.318249	-3.988028
15.259553	-8.424496	-3.988282
15.259933	-5.574165	-3.988437
15.260366	-9.115616	-3.988744
15.261492	-9.624245	-3.989355
15.261926	-5.340038	-3.989564
15.256380	-9.169764	-3.986932
15.256433	-9.331595	-3.986951
15.256973	-6.052406	-3.987169
15.257293	-6.697664	-3.987269
15.257673	-5.478414	-3.987378
15.258373	-6.389946	-3.987633
15.258801	-9.915281	-3.987779
15.259179	-10.215955	-3.987840
15.259553	-10.117151	-3.988061
15.259933	-5.774921	-3.988281
15.260359	-6.141119	-3.988510
15.260739	-9.764008	-3.988724
15.261120	-6.216523	-3.988911
15.261492	-10.141148	-3.989137
15.261926	-9.643873	-3.989353
15.256433	-9.870436	-3.986687
15.256433	-6.544183	-3.986699
15.256967	-10.461832	-3.986918
15.257239	-9.738394	-3.987017
15.257667	-10.103931	-3.987169
15.257993	-10.630961	-3.987258
15.258367	-5.793128	-3.987408
15.259179	-6.084901	-3.987682
15.259553	-5.130742	-3.987921
15.259933	-9.446362	-3.988079
15.260739	-9.988140	-3.988473
15.261113	-11.127943	-3.988636
15.261492	-9.926842	-3.988849
15.256380	-10.133877	-3.986443
15.256433	-10.424854	-3.986444
15.256967	-10.118071	-3.986681
15.257239	-9.693807	-3.986748
15.257612	-10.594334	-3.986952
15.258045	-9.708528	-3.987133
15.258419	-10.131968	-3.987258
15.258801	-9.244634	-3.987416
15.259172	-8.923739	-3.987545
15.259553	-10.258775	-3.987730
15.259926	-6.180055	-3.987863
15.260306	-6.503217	-3.988017
15.260739	-9.865242	-3.988267
15.261492	-5.841197	-3.988603
15.261926	-6.060624	-3.988886
15.256372	-10.248453	-3.986202
15.256426	-10.364915	-3.986248
15.257020	-10.387027	-3.986474
15.257293	-9.935473	-3.986594
15.257667	-9.958612	-3.986789
15.258045	-9.441338	-3.986900
15.258419	-10.358826	-3.987093
15.258745	-10.053058	-3.987195
15.259172	-10.134505	-3.987360
15.259553	-9.609927	-3.987547
15.259926	-10.717025	-3.987726
15.260739	-9.574100	-3.988062
15.261113	-9.777185	-3.988217
15.261492	-9.990225	-3.988429
15.256372	-10.171411	-3.986046
15.256426	-9.093531	-3.986062
15.256967	-9.478127	-3.986347
15.257234	-9.437692	-3.986393
15.257612	-5.477696	-3.986586
15.258039	-5.691057	-3.986744
15.258419	-10.112152	-3.986893
15.258801	-10.455591	-3.987084
15.259172	-9.824975	-3.987211
15.259553	-9.946896	-3.987392
15.259926	-9.364229	-3.987569
15.260359	-9.998400	-3.987742
15.261113	-9.413946	-3.988062
15.261492	-9.033164	-3.988277
15.261919	-5.831854	-3.988544
15.256372	-9.565516	-3.985846
15.257020	-7.093059	-3.986154
15.257234	-10.644367	-3.986215
15.257612	-10.247187	-3.986414
15.258419	-9.460564	-3.986738
15.258793	-6.685374	-3.986930
15.259172	-10.037029	-3.987088
15.259546	-9.588120	-3.987197
15.259926	-9.664911	-3.987390
15.260359	-10.427703	-3.987564
15.260733	-10.792116	-3.987751
15.261113	-9.663189	-3.987891
15.261492	-6.483584	-3.988142
15.261919	-9.619023	-3.988338
15.256426	-9.086538	-3.985737
15.256426	-10.332335	-3.985706
15.256967	-9.316216	-3.985975
15.257234	-5.454601	-3.986128
15.257612	-10.379041	-3.986304
15.257986	-10.094684	-3.986438
15.258367	-9.535377	-3.986571
15.258793	-9.870921	-3.986744
15.259172	-9.506326	-3.986901
15.259546	-9.635161	-3.987064
15.259926	-5.829790	-3.987258
15.260300	-10.336184	-3.987408
15.260733	-8.615818	-3.987589
15.261113	-9.233854	-3.987700
15.261486	-10.128058	-3.987923
15.256426	-10.484114	-3.985581
15.256426	-10.099869	-3.985588
15.256960	-10.675453	-3.985840
15.257286	-5.396257	-3.985965
15.258359	-4.335728	-3.986439
15.259546	-9.516148	-3.986930
15.259926	-9.183959	-3.987100
15.260353	-10.341231	-3.987265
15.260733	-9.593169	-3.987415
15.261113	-7.003126	-3.987566
15.261486	-6.066596	-3.987792
15.261866	-9.543348	-3.987946
15.256426	-6.498852	-3.985365
15.257607	-10.216275	-3.985885
15.258793	-9.064697	-3.986314
15.259167	-9.548068	-3.986484
15.259546	-10.047019	-3.986698
15.259926	-9.971451	-3.986842
15.261106	-10.901666	-3.987471
15.261486	-10.156368	-3.987620
15.261919	-9.299191	-3.987807
15.256367	-6.010155	-3.985125
15.256420	-6.031965	-3.985082
15.256960	-6.730052	-3.985325
15.257286	-10.542618	-3.985482
15.258039	-10.370110	-3.985795
15.258359	-10.292288	-3.985890
15.258793	-9.837229	-3.986060
15.259167	-9.441117	-3.986258
15.259546	-10.415719	-3.986421
15.259920	-5.711897	-3.986628
15.260353	-10.560868	-3.986857
15.260733	-9.743348	-3.987100
15.261106	-10.347769	-3.987286
15.261866	-10.129560	-3.987635
15.256367	-5.937736	-3.984819
15.256420	-10.541349	-3.984853
15.256960	-5.547840	-3.985040
15.257607	-10.375098	-3.985311
15.258039	-10.154531	-3.985488
15.258793	-10.916993	-3.985851
15.259167	-10.142438	-3.985976
15.259546	-9.852750	-3.986190
15.259920	-4.993259	-3.986446
15.260353	-9.073404	-3.986643
15.261106	-9.321377	-3.987147
15.261486	-10.253338	-3.987279
15.261860	-10.697698	-3.987440
15.256367	-10.012736	-3.984574
15.256420	-10.600900	-3.984584
15.256960	-9.833389	-3.984804
15.257280	-9.957426	-3.984984
15.257659	-9.751670	-3.985120
15.258033	-9.265510	-3.985287
15.258786	-9.957008	-3.985545
15.259167	-10.043697	-3.985799
15.259546	-9.965071	-3.985997
15.259920	-9.246840	-3.986209
15.260300	-9.783523	-3.986460
15.261106	-5.389296	-3.986947
15.261486	-5.238457	-3.987114
15.261913	-6.993447	-3.987325
15.256420	-4.627670	-3.984345
15.257012	-9.301473	-3.984590
15.257280	-9.777487	-3.984695
15.258033	-9.588954	-3.985008
15.258413	-9.078001	-3.985180
15.258786	-8.649727	-3.985349
15.259167	-9.023662	-3.985541
15.259539	-9.509621	-3.985770
15.259920	-9.870523	-3.986031
15.260353	-9.461137	-3.986311
15.260727	-9.350998	-3.986582
15.261106	-9.772287	-3.986830
15.261486	-5.849382	-3.986944
15.261913	-4.671061	-3.987168
15.256420	-10.466715	-3.984156
15.256420	-9.272211	-3.984125
15.256960	-9.166829	-3.984417
15.257226	-10.045367	-3.984531
15.257659	-8.859848	-3.984704
15.258033	-9.453637	-3.984846
15.258359	-9.038436	-3.984992
15.258786	-6.004799	-3.985149
15.259167	-10.145629	-3.985401
15.259539	-9.212337	-3.985629
15.259920	-9.498226	-3.985861
15.260353	-9.893698	-3.986163
15.260727	-6.181921	-3.986419
15.261106	-10.109467	-3.986674
15.261479	-9.125622	-3.986818
15.256367	-9.112206	-3.983978
15.256420	-4.851253	-3.984022
15.257280	-5.715256	-3.984385
15.257600	-10.460298	-3.984518
15.258033	-10.378214	-3.984697
15.258353	-9.347319	-3.984882
15.259539	-9.668003	-3.985503
15.259920	-5.458394	-3.985690
15.260727	-5.636735	-3.986248
15.261106	-9.932924	-3.986475
15.261479	-10.154677	-3.986626
15.256359	-5.389309	-3.983794
15.256413	-9.658484	-3.983819
15.256952	-7.018346	-3.984023
15.257226	-9.248531	-3.984125
15.257600	-9.486266	-3.984295
15.258033	-9.676765	-3.984515
15.258353	-5.865679	-3.984616
15.258786	-9.307027	-3.984880
15.259160	-9.069617	-3.985028
15.259539	-6.347874	-3.985267
15.259920	-9.629609	-3.985509
15.260727	-9.088622	-3.986083
15.261100	-10.080601	-3.986240
15.261479	-9.922684	-3.986434
15.261860	-9.238039	-3.986599
15.256359	-9.977994	-3.983616
15.256952	-10.195025	-3.983921
15.257219	-10.033377	-3.983977
15.257653	-9.583960	-3.984181
15.258033	-9.471237	-3.984329
15.258786	-9.859443	-3.984701
15.259539	-10.199018	-3.985142
15.259912	-9.578099	-3.985324
15.260727	-6.069480	-3.985882
15.261100	-9.937498	-3.986138
15.261479	-9.154009	-3.986280
15.261913	-6.075108	-3.986498
15.256359	-9.578389	-3.983454
15.256413	-8.886249	-3.983472
15.257006	-9.409213	-3.983700
15.257219	-10.167591	-3.983822
15.257600	-10.093554	-3.984009
15.258027	-5.637479	-3.984203
15.258406	-9.413904	-3.984366
15.258786	-9.760095	-3.984546
15.259912	-5.254633	-3.985149
15.260727	-10.455023	-3.985647
15.261100	-9.479982	-3.985883
15.261913	-8.607727	-3.986311
15.256359	-6.148872	-3.983252
15.256413	-9.218367	-3.983260
15.256952	-9.201034	-3.983568
15.257219	-10.293820	-3.983674
15.257653	-10.650588	-3.983848
15.258027	-10.358453	-3.984061
15.258353	-9.673477	-3.984179
15.258780	-9.750599	-3.984367
15.259160	-10.414543	-3.984560
15.259539	-6.467894	-3.984747
15.259912	-10.017261	-3.984977
15.260719	-6.997995	-3.985435
15.261100	-10.499417	-3.985645
15.261479	-10.066282	-3.985829
15.256413	-9.486270	-3.983107
15.256413	-9.330687	-3.983047
15.257219	-6.881735	-3.983547
15.257593	-6.166160	-3.983696
15.258027	-6.420641	-3.983899
15.258353	-10.536199	-3.983979
15.258780	-6.810913	-3.984211
15.259912	-11.184593	-3.984765
15.260346	-10.528412	-3.985000
15.260719	-5.907066	-3.985144
15.261100	-10.702086	-3.985351
15.261479	-9.614580	-3.985549
15.261907	-5.580487	-3.985854
15.257000	-6.662933	-3.983258
15.257273	-5.319034	-3.983355
15.257593	-5.654918	-3.983547
15.257973	-9.517597	-3.983682
15.258347	-10.301553	-3.983906
15.259912	-9.803855	-3.984570
15.260286	-9.838183	-3.984756
15.260719	-9.666848	-3.984930
15.261100	-5.249197	-3.985121
15.261473	-8.463119	-3.985340
15.261907	-10.231621	-3.985606
15.256406	-9.181690	-3.982743
15.257647	-5.570342	-3.983387
15.258400	-9.912444	-3.983744
15.259160	-6.325773	-3.984051
15.259533	-10.142882	-3.984210
15.260340	-9.868950	-3.984590
15.260719	-9.733898	-3.984770
15.261100	-6.281585	-3.984926
15.261473	-10.119636	-3.985153
15.261907	-6.419219	-3.985391
15.256353	-9.324276	-3.982518
15.256406	-6.929322	-3.982501
15.257000	-6.938129	-3.982866
15.257214	-5.954576	-3.982968
15.257647	-10.274995	-3.983176
15.258027	-11.028698	-3.983346
15.259152	-6.820014	-3.983890
15.260286	-10.838197	-3.984446
15.261100	-6.993535	-3.984847
15.256406	-9.756674	-3.982287
15.257000	-9.207277	-3.982641
15.257266	-8.495765	-3.982728
15.257593	-9.113624	-3.982940
15.258027	-9.310549	-3.983141
15.259152	-9.358468	-3.983678
15.259533	-5.442907	-3.983928
15.259907	-10.351256	-3.984161
15.260340	-9.936589	-3.984354
15.261093	-9.917177	-3.984805
15.261907	-10.739550	-3.985242
15.256353	-9.702161	-3.982085
15.256406	-5.674138	-3.982077
15.257000	-10.065380	-3.982374
15.257214	-5.312990	-3.982500
15.257593	-9.364936	-3.982688
15.258019	-5.590453	-3.982962
15.258780	-9.589692	-3.983396
15.259152	-10.462414	-3.983573
15.259533	-9.665467	-3.983803
15.259907	-10.029736	-3.984007
15.260340	-10.083144	-3.984307
15.260719	-6.578025	-3.984519
15.261473	-6.237611	-3.984906
15.261907	-9.907222	-3.985118
15.256406	-1.294065	-3.981851
15.256406	-9.027113	-3.981846
15.258019	-10.041538	-3.982712
15.258400	-7.264247	-3.982984
15.258774	-6.219219	-3.983214
15.259152	-9.717119	-3.983445
15.259533	-9.657273	-3.983669
15.259907	-10.287726	-3.983901
15.260286	-7.179577	-3.984175
15.260714	-9.998455	-3.984467
15.261473	-6.984282	-3.984857
15.261907	-10.231137	-3.985018
15.256353	-10.105147	-3.981615
15.256406	-9.729867	-3.981572
15.257000	-5.518879	-3.981890
15.257266	-6.057694	-3.982038
15.257586	-9.730493	-3.982278
15.258400	-10.384583	-3.982775
15.258774	-6.959311	-3.983056
15.259152	-9.473246	-3.983279
15.259526	-10.682382	-3.983513
15.259907	-7.554112	-3.983776
15.260340	-10.113958	-3.984055
15.260659	-9.355873	-3.984304
15.261093	-10.076231	-3.984552
15.261526	-10.271396	-3.984725
15.261899	-10.907277	-3.984912
15.256346	-9.181552	-3.981407
15.256993	-0.902044	-3.981750
15.257214	-9.747232	-3.981851
15.257639	-1.502798	-3.982139
15.258019	-1.191070	-3.982351
15.258340	-6.033976	-3.982589
15.258774	-10.005166	-3.982884
15.259526	-10.598223	-3.983337
15.259907	-9.721302	-3.983606
15.260714	-9.831637	-3.984134
15.261093	-9.723791	-3.984365
15.261466	-9.618597	-3.984584
15.261899	-9.532026	-3.984764
15.256346	-6.937313	-3.981251
15.256346	-9.320997	-3.981257
15.256939	-9.259638	-3.981543
15.257214	-9.660547	-3.981682
15.257586	-9.577014	-3.981975
15.258019	-9.476001	-3.982218
15.258340	-10.156551	-3.982434
15.258774	-9.757709	-3.982698
15.259152	-10.123425	-3.982946
15.259526	-10.040487	-3.983212
15.259907	-8.534286	-3.983443
15.260280	-11.109081	-3.983700
15.261093	-9.615880	-3.984233
15.261466	-10.769805	-3.984391
15.256346	-9.900711	-3.981110
15.256399	-6.915447	-3.981171
15.256993	-9.433708	-3.981417
15.257206	-9.889986	-3.981509
15.257639	-10.227553	-3.981836
15.257967	-6.691092	-3.981993
15.258393	-9.546319	-3.982310
15.258774	-10.079642	-3.982519
15.259147	-9.608480	-3.982791
15.259526	-9.133943	-3.983032
15.260714	-6.941439	-3.983800
15.261093	-6.530313	-3.984077
15.261466	-6.197645	-3.984236
15.261899	-7.077397	-3.984408
15.256346	-6.040027	-3.980971
15.256399	-10.332273	-3.980971
15.257259	-10.239355	-3.981440
15.257586	-7.682706	-3.981619
15.258013	-9.385016	-3.981877
15.258393	-6.860161	-3.982146
15.258774	-6.511896	-3.982395
15.259147	-9.445345	-3.982666
15.259526	-5.840609	-3.982907
15.259899	-9.867432	-3.983124
15.260280	-5.766556	-3.983375
15.261086	-9.716986	-3.983879
15.261466	-9.828811	-3.984073
15.261899	-6.010094	-3.984254
15.256346	-10.153025	-3.980806
15.256399	-10.246239	-3.980792
15.256993	-9.322141	-3.981075
15.258013	-9.815556	-3.981690
15.258340	-9.307480	-3.981946
15.258766	-10.042593	-3.982195
15.259147	-9.125246	-3.982483
15.259526	-10.099345	-3.982710
15.259899	-10.849541	-3.982925
15.260332	-10.166455	-3.983186
15.260714	-10.279225	-3.983448
15.261086	-10.303444	-3.983684
15.261520	-10.825285	-3.983855
15.261899	-10.024417	-3.984030
15.256399	-10.045544	-3.980653
15.256399	-6.455787	-3.980650
15.256939	-10.479477	-3.980928
15.257206	-9.786436	-3.981066
15.257580	-2.054885	-3.981317
15.258013	-10.147908	-3.981596
15.258766	-11.231838	-3.982061
15.259147	-9.835557	-3.982292
15.259526	-6.020272	-3.982525
15.259899	-1.343207	-3.982759
15.260332	-0.833938	-3.982960
15.261086	-10.398101	-3.983368
15.261466	-9.158045	-3.983612
15.261899	-9.855265	-3.983811
15.256399	-9.416807	-3.980511
15.256933	-10.305102	-3.980721
15.257259	-9.312010	-3.980935
15.257580	-10.167812	-3.981153
15.258013	-6.323384	-3.981432
15.258393	-6.106124	-3.981665
15.258766	-7.286648	-3.981916
15.259147	-6.408624	-3.982155
15.259520	-9.909866	-3.982346
15.259899	-5.927640	-3.982533
15.260332	-8.971202	-3.982779
15.260706	-6.190442	-3.982974
15.261086	-5.577745	-3.983143
15.261466	-10.177770	-3.983342
15.261839	-10.332253	-3.983553
15.256393	-9.346426	-3.980358
15.256393	-9.879801	-3.980350
15.256933	-9.781458	-3.980603
15.257206	-6.771544	-3.980724
15.257633	-9.998796	-3.981030
15.258333	-10.110471	-3.981449
15.258766	-6.355632	-3.981715
15.259147	-10.531317	-3.981995
15.259520	-9.090674	-3.982160
15.259899	-9.737206	-3.982351
15.260332	-10.223195	-3.982568
15.260706	-10.467820	-3.982715
15.261086	-10.438144	-3.982918
15.261466	-9.407749	-3.983100
15.261893	-9.532523	-3.983362
15.256340	-1.987321	-3.980156
15.256393	-10.326302	-3.980141
15.256933	-9.691504	-3.980448
15.257633	-1.825036	-3.980850
15.258013	-2.062034	-3.981114
15.258333	-1.157751	-3.981309
15.258766	-6.440080	-3.981642
15.259140	-6.176968	-3.981820
15.259520	-9.492291	-3.981983
15.259899	-9.714091	-3.982150
15.260273	-10.373281	-3.982313
15.260706	-6.516226	-3.982507
15.261086	-10.172852	-3.982679
15.261459	-7.007390	-3.982877
